geo,TIME_PERIOD,energy_group,generation_gwh,total_gwh,share
Serbia,2005,Coal,23377.0,35104.575,0.6659245981471077
Serbia,2006,Coal,25019.0,35487.296,0.7050128586861055
Serbia,2007,Coal,25576.0,35442.358,0.7216224157546177
Serbia,2008,Coal,26680.0,36659.0,0.7277885376033171
Serbia,2009,Coal,26856.0,37570.0,0.7148256587702955
Serbia,2010,Coal,25022.0,37240.0,0.6719119226638024
Serbia,2011,Coal,28714.0,37882.0,0.7579853228446227
Serbia,2012,Coal,26316.0,36085.0,0.7292780933906056
Serbia,2013,Coal,28667.999,39192.820999999996,0.7314604631292042
Serbia,2014,Coal,22126.0,33389.001000000004,0.6626733156826105
Serbia,2015,Coal,27162.0,37487.001000000004,0.7245711653487564
Serbia,2016,Coal,27243.0,38474.907999999996,0.7080718685539158
Serbia,2017,Coal,26464.558,36295.723000000005,0.7291370941970214
Serbia,2018,Coal,25019.574,36512.313,0.6852366214104266
Serbia,2019,Coal,25583.173,36747.666,0.6961849767547141
Serbia,2020,Coal,26463.706,37130.793,0.7127158851684099
Serbia,2021,Coal,23769.882,37387.012,0.6357791309987543
Serbia,2022,Coal,23490.478,34749.426999999996,0.6759961250584074
Serbia,2023,Coal,23540.994,39215.897,0.6002921213302861
Serbia,2024,Coal,23259.481,36877.452000000005,0.6307236465252534
Slovakia,2000,Nuclear,16494.0,30069.0,0.5485383617679338
Slovakia,2001,Nuclear,17103.0,30711.4,0.5568941826162271
Slovakia,2002,Nuclear,17953.0,31045.0,0.5782895796424545
Slovakia,2003,Nuclear,17864.0,29821.0,0.599040944300996
Slovakia,2004,Nuclear,17026.0,29269.0,0.5817076087327889
Slovakia,2005,Nuclear,17727.0,30146.0,0.5880382140250779
Slovakia,2006,Nuclear,18012.0,30059.314,0.5992152715128496
Slovakia,2007,Nuclear,15334.0,26710.0,0.5740921003369525
Slovakia,2008,Nuclear,16703.0,27563.332000000002,0.6059862428823917
Slovakia,2009,Nuclear,14081.0,24832.561,0.567037769483381
Slovakia,2010,Nuclear,14574.0,26297.0,0.5542077043008709
Slovakia,2011,Nuclear,15411.0,26743.186999999998,0.5762589178320445
Slovakia,2012,Nuclear,15495.0,26839.0,0.5773314952121912
Slovakia,2013,Nuclear,15720.0,26976.0,0.5827402135231317
Slovakia,2014,Nuclear,15499.0,25648.0,0.604296631316282
Slovakia,2015,Nuclear,15146.0,25140.0,0.6024661893396976
Slovakia,2016,Nuclear,14774.0,25215.0,0.5859210787229824
Slovakia,2017,Nuclear,15081.0,25790.0,0.5847615354788678
Slovakia,2018,Nuclear,14843.0,24949.0,0.5949336646759389
Slovakia,2019,Nuclear,15282.0,26772.0,0.5708202599731063
Slovakia,2020,Nuclear,15444.0,27115.0,0.5695740365111562
Slovakia,2021,Nuclear,15730.0,28070.0,0.5603847524047025
Slovakia,2022,Nuclear,15920.0,24895.0,0.639485840530227
Slovakia,2023,Nuclear,18333.0,28036.0,0.6539092595234698
Slovakia,2024,Nuclear,18232.0,28104.0,0.6487332764019357
Slovenia,2000,Nuclear,4761.0,13569.451,0.3508616523984648
Slovenia,2001,Nuclear,5257.0,14339.662,0.3666055727115465
Slovenia,2002,Nuclear,5528.0,14532.061,0.3804002749506763
Slovenia,2003,Nuclear,5207.0,13770.445,0.37812866613969265
Slovenia,2004,Nuclear,5459.0,15228.239,0.3584787446532721
Slovenia,2005,Nuclear,5884.0,15074.310000000001,0.3903329571967141
Slovenia,2006,Nuclear,5548.0,15061.063,0.3683670933452705
Slovenia,2007,Nuclear,5695.0,15014.064,0.37931102464995486
Slovenia,2008,Nuclear,6273.0,16381.282,0.3829370619466779
Slovenia,2009,Nuclear,5739.0,16371.205,0.35055452546101523
Slovenia,2010,Nuclear,5657.0,16232.389,0.3485007659685829
Slovenia,2011,Nuclear,6215.0,15832.229,0.39255369537669016
Slovenia,2012,Nuclear,5528.0,15376.225999999999,0.3595160476959691
Slovenia,2013,Nuclear,5300.0,15585.765,0.3400538889172267
Slovenia,2014,Nuclear,6370.0,16860.587,0.3778041654184401
Slovenia,2015,Nuclear,5648.0,14521.228,0.38894782176824166
Slovenia,2016,Nuclear,5715.0,15941.347,0.35850170001317955
Slovenia,2017,Nuclear,6285.272,15750.408,0.3990545514757459
Slovenia,2018,Nuclear,5776.439,15858.538,0.3642478896856696
Slovenia,2019,Nuclear,5821.257,15577.653999999999,0.37369279096839614
Slovenia,2020,Nuclear,6352.766,16515.451999999997,0.38465589679289436
Slovenia,2021,Nuclear,5705.951,15076.183,0.3784745117514161
Slovenia,2022,Nuclear,5605.508,12655.071,0.44294559864579186
Slovenia,2023,Nuclear,5603.006,14577.142,0.38436930915538864
Slovenia,2024,Nuclear,5835.725,15421.506,0.37841472810761806
Spain,2000,Coal,79094.0,196561.0,0.40238908023463454
Spain,2001,Coal,70270.0,206947.0,0.33955553837455965
Spain,2002,Coal,81182.0,210019.0,0.3865459791733129
Spain,2003,Coal,74722.0,232037.0,0.3220262285756151
Spain,2004,Coal,79106.0,248576.637,0.31823586059698766
Spain,2005,Coal,79053.0,258275.831,0.3060797430945058
Spain,2006,Natural Gas,90570.0,270066.0,0.3353624669525227
Spain,2007,Natural Gas,94799.0,281209.0,0.3371122545864464
Spain,2008,Natural Gas,120798.0,288832.0,0.41822928207400845
Spain,2009,Natural Gas,107746.0,265194.0,0.40629124339163025
Spain,2010,Natural Gas,94851.0,273424.0,0.3469007841301422
Spain,2011,Natural Gas,85508.0,266124.0,0.32130886353729843
Spain,2012,Natural Gas,73308.0,265561.0,0.27604957053181756
Spain,2013,Natural Gas,57536.0,253194.017,0.22724075664078588
Spain,2014,Nuclear,57305.0,245666.487,0.23326339990362627
Spain,2015,Nuclear,57196.0,245057.0,0.23339876028842269
Spain,2016,Nuclear,58633.0,239611.35700000002,0.24470042127427205
Spain,2017,Natural Gas,64037.0,241502.0,0.2651613651232702
Spain,2018,Natural Gas,58004.0,243260.0,0.23844446271479075
Spain,2019,Natural Gas,83703.0,241748.0,0.34624071347022517
Spain,2020,Natural Gas,69739.0,227684.0,0.3062973243618348
Spain,2021,Natural Gas,71502.0,232480.0,0.30756194081211286
Spain,2022,Natural Gas,85975.0,240475.0,0.35752157188896977
Spain,2023,Wind,64275.0,220778.0,0.2911295509516347
Spain,2024,Wind,62089.787,212948.01799999998,0.29157250479786107
Sweden,2000,Hydro,78584.0,142797.0,0.5503196845872113
Sweden,2001,Hydro,79060.0,157912.0,0.5006585946603171
Sweden,2002,Nuclear,68111.0,142401.0,0.4783042253916756
Sweden,2003,Nuclear,67415.0,130015.99799999999,0.518513114055395
Sweden,2004,Nuclear,77486.0,148192.147,0.5228752101148788
Sweden,2005,Hydro,72803.0,155639.262,0.4677675739685787
Sweden,2006,Nuclear,66977.0,140257.76,0.477527945690848
Sweden,2007,Nuclear,66969.0,146515.923,0.4570766004729738
Sweden,2008,Hydro,69069.322,147192.327,0.4692453975539092
Sweden,2009,Hydro,65851.684,134512.684,0.48955743088138803
Sweden,2010,Hydro,66397.788,144828.577,0.4584577807458538
Sweden,2011,Hydro,66434.0,148078.0,0.4486419319547806
Sweden,2012,Hydro,78932.0,164854.0,0.4787994225193201
Sweden,2013,Nuclear,66457.0,151673.863,0.4381572321395941
Sweden,2014,Nuclear,64877.0,152430.967,0.42561561654332347
Sweden,2015,Hydro,75312.482,160734.48200000002,0.468552118144755
Sweden,2016,Nuclear,63101.0,154515.638,0.40837937710874284
Sweden,2017,Nuclear,65696.0,162761.0,0.4036347773729579
Sweden,2018,Nuclear,68549.0,161523.0,0.4243915727171982
Sweden,2019,Nuclear,66130.0,166518.0,0.3971342437454209
Sweden,2020,Hydro,72389.0,161912.0,0.4470885419240081
Sweden,2021,Hydro,73885.0,169066.0,0.43701867909573777
Sweden,2022,Hydro,69871.0,169935.0,0.4111630917703828
Sweden,2023,Hydro,66187.0,162082.0,0.408355030169914
Sweden,2024,Hydro,64615.0,167382.687,0.38603156131673283
Türkiye,2000,Natural Gas,46216.0,114707.72200000001,0.40290225622299425
Türkiye,2001,Natural Gas,49550.0,111637.822,0.443845993340859
Türkiye,2002,Natural Gas,52497.0,117893.12,0.4452931604490576
Türkiye,2003,Natural Gas,63536.0,130520.845,0.4867881448361754
Türkiye,2004,Natural Gas,62241.0,142123.897,0.43793479712985917
Türkiye,2005,Natural Gas,73445.0,155402.001,0.4726129620428762
Türkiye,2006,Natural Gas,80691.0,170836.905,0.47232768587091883
Türkiye,2007,Natural Gas,95025.0,183829.213,0.5169200174947167
Türkiye,2008,Natural Gas,98685.0,189493.66,0.5207825950482987
Türkiye,2009,Natural Gas,96095.0,188476.845,0.5098504275153799
Türkiye,2010,Natural Gas,98144.0,207248.372,0.47355739904195726
Türkiye,2011,Natural Gas,104048.0,226757.111,0.45885220331634935
Türkiye,2012,Natural Gas,104499.0,236064.684,0.44267104350094144
Türkiye,2013,Natural Gas,105116.0,236275.886,0.4448867033345925
Türkiye,2014,Natural Gas,120576.0,247483.806,0.48720763571900133
Türkiye,2015,Natural Gas,99218.0,256877.425,0.38624647533741047
Türkiye,2016,Coal,90388.0,268838.671,0.33621651105394734
Türkiye,2017,Natural Gas,110489.981,290246.299,0.38067662320131773
Türkiye,2018,Coal,111355.491,293824.561,0.3789863264698284
Türkiye,2019,Coal,111175.907,291469.693,0.3814321340092124
Türkiye,2020,Coal,104017.685,292318.772,0.35583648729887246
Türkiye,2021,Natural Gas,111180.755,317359.798,0.3503303055417246
Türkiye,2022,Coal,111269.025,307237.326,0.3621598535849775
Türkiye,2023,Coal,117475.17,304967.233,0.3852058755440129
Ukraine,2000,Nuclear,77341.0,169003.0,0.45763092962846813
Ukraine,2001,Nuclear,76169.0,170719.0,0.4461659217778923
Ukraine,2002,Nuclear,77990.0,171791.0,0.4539818733228167
Ukraine,2003,Nuclear,81406.0,178595.0,0.4558134326268932
Ukraine,2004,Nuclear,87022.0,180434.0,0.48229269428156557
Ukraine,2005,Nuclear,88756.0,181679.9,0.48852955115012725
Ukraine,2006,Nuclear,90225.0,189543.2,0.47601285617210215
Ukraine,2007,Nuclear,92542.0,193634.3,0.47792152526695947
Ukraine,2008,Nuclear,89841.0,189352.19999999998,0.4744650445043681
Ukraine,2009,Nuclear,82924.0,169694.7,0.48866582161964983
Ukraine,2010,Nuclear,89152.0,185549.0,0.48047685517033234
Ukraine,2011,Nuclear,90248.0,194008.4,0.4651757346589117
Ukraine,2012,Nuclear,90137.0,197564.9,0.4562399495052006
Ukraine,2013,Nuclear,83209.0,192530.8,0.4321853957912189
Ukraine,2014,Nuclear,88389.0,181220.6,0.4877425634834009
Ukraine,2015,Nuclear,87627.0,161265.9,0.5433696770364969
Ukraine,2016,Nuclear,80950.0,160774.3,0.5035008704749453
Ukraine,2017,Nuclear,85576.2,152494.3,0.5611763849534048
Ukraine,2018,Nuclear,84398.1,156172.80000000002,0.5404148481681829
Ukraine,2019,Nuclear,83002.7,149816.2,0.554030205011207
Ukraine,2020,Nuclear,76202.7,140622.1,0.5418970417878839
United Kingdom,2000,Natural Gas,148077.0,366272.0,0.4042815175607199
United Kingdom,2001,Natural Gas,141905.0,377949.077,0.3754606338144332
United Kingdom,2002,Natural Gas,152276.0,381041.342,0.39963117702855455
United Kingdom,2003,Natural Gas,148881.0,392066.407,0.37973414029322844
United Kingdom,2004,Natural Gas,157065.0,387799.926,0.4050155491777995
United Kingdom,2005,Natural Gas,152640.0,391308.538,0.390075822981404
United Kingdom,2006,Coal,148850.0,389469.354,0.38218668162527625
United Kingdom,2007,Natural Gas,165793.0,390223.498,0.42486677724363997
United Kingdom,2008,Natural Gas,176219.0,380806.14400000003,0.4627525127325676
United Kingdom,2009,Natural Gas,166499.0,369329.528,0.4508142116381228
United Kingdom,2010,Natural Gas,175654.0,376086.712,0.46705718228087784
United Kingdom,2011,Natural Gas,146499.0,363616.496,0.40289426253092764
United Kingdom,2012,Coal,142793.0,358334.881,0.3984903719155379
United Kingdom,2013,Coal,130257.0,352786.338,0.36922348166441754
United Kingdom,2014,Natural Gas,100893.0,330719.353,0.3050713515395635
United Kingdom,2015,Natural Gas,99875.416,327429.391,0.30502886651369665
United Kingdom,2016,Natural Gas,143356.074,326164.599,0.4395206421528291
United Kingdom,2017,Natural Gas,136745.82,324140.639,0.42187187765740164
United Kingdom,2018,Natural Gas,131489.78,317911.836,0.4136045441227297
United Kingdom,2019,Natural Gas,130584.983,308247.135,0.4236372967424336
